assists,birth_date,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,region,removed,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,None,0,0,False,True,0,0,0,0,535928,None,,0,0,0,0,0.0,726,301,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Stefan,0.0,661,260,0,0,0,False,0.0,732,302,312,False,0.0,732,302,0,0,0,0,0,0,0,0,Loaned to RB Salzburg,2024-08-31T06:19:45.092198Z,45,447,282,p535928,0,0,None,0,,535928.jpg,0.0,736,304,0,None,False,0,0,Bajčetić Maquieira,0.0,605,238,False,None,0,0,u,12,14,None,0.0,712,295,0,2712,0,17660,1,0.0,0.0,Bajcetic,0
1,2003-07-09,3,135,True,True,75,75,3,0.52,492777,None,,0,0,-3,3,83.0,304,91,None,,0,2,2.7,3.4,0,0.58,0.1,1.17,0.2,0.59,6.94,1.19,0.1,Conor,3.6,63,16,5,0.86,0,False,32.5,332,111,313,False,104.2,375,133,524,0,0,0,0,0,0,0,Knock - 75% chance of playing,2025-04-27T22:30:08.305429Z,47,339,47,p492777,0,0,None,0,,492777.jpg,2.3,241,75,0,242,False,0,0.0,Bradley,0.9,217,85,False,None,4,0.69,d,12,14,2023-09-25,138.0,214,51,34,174261,10,140010,730,0.8,7.2,Bradley,3
0,None,0,0,False,True,0,0,0,0,491970,None,,0,0,0,0,0.0,706,283,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Bobby,0.0,636,238,0,0,0,False,0.0,711,284,315,False,0.0,711,284,0,0,0,0,0,0,0,0,Transferred to RB Salzburg,2024-08-22T11:22:35.466323Z,45,416,258,p491970,0,0,None,0,,491970.jpg,0.0,716,286,0,None,False,0,0,Clark,0.0,702,287,False,None,0,0,u,12,14,None,0.0,688,276,0,444,0,5338,1,0.0,0.0,Clark,0
3,1999-06-24,6,235,True,True,100,100,2,0.18,447203,None,,0,0,-5,5,124.4,255,28,None,,1,4,0.4,1.4,0,0.42,0.04,5.34,0.48,4.92,12.82,1.15,0.44,Darwin,0.4,366,37,17,1.53,5,False,72.7,198,26,316,False,249.2,257,24,1002,0,0,0,0,0,0,0,,2025-01-31T15:00:09.018032Z,70,28,13,p447203,0,0,3,0,,447203.jpg,2.4,235,30,0,230,False,0,0.0,Núñez Ribeiro,1.9,144,21,False,None,8,0.72,a,12,14,2022-06-14,361.0,82,25,62,431654,48,831740,171,0.1,8.9,Darwin,8
4,1996-12-04,4,228,True,True,100,100,7,0.58,194634,None,,0,0,-3,3,165.7,219,145,None,,0,3,1.0,2.0,0,1.09,0.09,8.47,0.7,7.38,9.44,0.78,0.61,Diogo,1.0,276,131,10,0.83,6,False,96.7,135,82,317,False,300.6,222,100,1086,0,0,0,0,0,0,0,,2025-01-17T11:30:07.995744Z,72,24,14,p194634,0,0,None,0,,194634.jpg,3.7,77,37,0,173,False,0,0.0,Teixeira da Silva,2.7,118,39,False,None,13,1.08,a,12,14,2020-09-19,509.0,50,31,84,1296550,92,2681339,310,0.1,11.7,Diogo J.,2
0,None,0,0,False,True,0,0,0,0,496208,None,,0,0,0,0,0.0,708,285,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ben,0.0,638,240,0,0,0,False,0.0,713,286,318,False,0.0,713,286,0,0,0,0,0,0,0,0,Loaned to Middlesbrough,2024-08-31T06:17:31.171503Z,45,419,260,p496208,0,0,None,0,,496208.jpg,0.0,718,288,0,None,False,0,0,Doak,0.0,683,278,False,None,0,0,u,12,14,None,0.0,691,278,0,1136,0,5674,0,0.0,0.0,Doak,0
1,2003-04-04,0,58,True,True,100,100,0,0.0,444884,None,,0,0,-3,3,92.3,293,177,None,,0,3,0.4,1.4,0,0.54,0.26,1.27,0.61,0.73,1.84,0.88,0.35,Harvey,0.4,358,174,1,0.48,0,False,22.2,379,186,319,False,46.4,426,195,189,0,0,0,0,0,0,0,,2024-09-08T23:00:06.842081Z,52,172,102,p444884,0,0,None,0,,444884.jpg,1.1,440,207,0,241,False,0,0.0,Elliott,0.2,349,108,False,None,0,0.0,a,12,14,2019-07-28,82.0,279,156,16,22981,17,119230,14,0.1,3.1,Elliott,1
0,1993-02-09,0,55,True,True,None,None,0,0.0,158983,None,,0,0,-4,4,17.9,426,221,None,,0,3,0.4,1.4,0,0.04,0.02,0.04,0.02,0.00,1.40,0.8,0.0,Endo,0.4,346,165,2,1.15,0,False,5.1,473,223,320,False,30.0,454,209,157,0,0,0,0,0,0,0,,None,46,350,228,p158983,0,0,None,0,,158983.jpg,1.0,499,228,0,108,False,0,0.0,Wataru,0.1,442,154,False,None,0,0.0,a,12,14,2023-08-18,4.0,458,232,17,21925,6,35359,8,0.1,3.7,Endo,0
4,1999-05-07,17,494,True,True,100,100,5,0.28,243298,None,,0,0,-3,3,447.4,77,4,None,,2,4,2.0,3.0,0,2.93,0.16,9.26,0.51,6.34,14.16,0.79,0.35,Cody,2.0,170,20,19,1.06,9,False,155.6,60,13,321,False,526.8,108,11,1614,0,0,0,0,0,0,0,,2025-03-06T00:00:09.307224Z,72,25,10,p243298,0,0,None,0,,243298.jpg,3.5,100,18,0,152,False,0,0.0,Gakpo,5.0,76,14,False,None,19,1.06,a,12,14,2023-01-01,580.0,43,18,107,3392789,336,3352758,1152,0.3,14.9,Gakpo,5
0,1997-05-23,0,83,True,True,0,0,1,0.17,171287,None,,0,0,-3,3,38.5,378,131,None,,0,2,0.0,0.0,0,0.09,0.02,0.42,0.08,0.33,5.38,0.94,0.06,Joe,0.0,701,251,8,1.39,0,False,22.8,373,126,322,False,130.4,349,126,517,0,0,0,0,0,0,0,Hamstring injury - Expected back 19 May,2025-02-12T12:30:09.561757Z,47,324,44,p171287,0,0,None,0,,171287.jpg,1.6,361,116,0,241,False,0,0.0,Gomez,0.4,285,109,False,None,6,1.04,i,12,14,2015-06-20,58.0,304,95,14,287126,2,326119,10,0.0,3.0,Gomez,1
4,2002-05-16,1,547,True,True,100,100,14,0.43,441266,None,,0,0,0,0,449.1,76,59,None,,0,3,3.0,4.0,0,3.25,0.1,4.27,0.13,1.02,27.21,0.84,0.03,Ryan,3.0,90,35,29,0.89,0,False,109.8,112,68,323,False,536.2,99,36,2921,0,0,0,0,0,0,0,,2025-03-20T02:30:09.187586Z,50,218,138,p441266,0,0,None,0,,441266.jpg,2.6,196,81,0,152,False,0,0.0,Gravenberch,0.7,244,77,False,None,34,1.05,a,12,14,2023-09-01,111.0,250,140,89,253985,88,228743,73,0.6,17.8,Gravenberch,5
5,2001-01-30,4,349,True,True,100,100,6,0.38,206915,None,,0,0,-2,2,292.8,128,89,None,,1,3,1.4,2.4,0,1.32,0.08,5.47,0.34,4.15,15.82,1.0,0.26,Curtis,1.4,223,102,20,1.26,3,False,99.4,130,80,324,False,347.0,191,81,1429,0,0,0,0,0,0,0,,2025-02-12T22:30:09.769827Z,53,151,91,p206915,0,0,None,0,,206915.jpg,2.8,168,72,1,241,False,0,0.0,Jones,0.2,335,103,False,None,16,1.01,a,12,14,2018-04-06,360.0,83,55,80,171337,12,167741,34,0.3,15.1,Jones,1
0,1998-11-23,1,156,True,True,None,None,4,0.4,200720,None,,0,0,-5,5,0.0,574,48,None,,1,1,0.4,1.4,0,0.00,0.0,0.00,0.0,0.00,11.09,1.11,0.0,Caoimhin,0.4,330,23,12,1.2,0,False,22.4,376,24,325,False,224.2,271,24,900,0,0,0,0,0,0,0,,None,40,651,47,p200720,0,0,None,1,,200720.jpg,4.5,23,3,0,104,False,27,2.7,Kelleher,1.3,178,26,False,None,10,1.0,a,12,14,2016-08-06,0.0,535,29,45,785081,117,731991,244,0.1,11.2,Kelleher,0
2,1999-05-25,4,470,True,True,100,100,11,0.43,204716,None,,0,0,3,-3,156.2,226,56,None,,0,2,2.8,3.8,0,0.86,0.03,2.56,0.1,1.70,20.93,0.81,0.07,Ibrahima,2.8,102,25,22,0.85,1,False,83.4,168,49,326,False,544.8,95,36,2320,0,0,0,0,0,0,0,,2024-11-28T10:30:07.514061Z,53,150,17,p204716,0,0,None,0,,204716.jpg,3.6,84,14,0,73,False,0,0.0,Konaté,7.7,49,17,False,None,27,1.05,a,12,14,2021-07-01,129.0,225,59,102,3081675,281,2587504,2048,0.5,19.2,Konaté,5
7,1997-01-13,20,593,True,True,100,100,15,0.61,244731,None,,0,0,1,-1,722.7,23,19,None,,3,3,5.0,6.0,0,4.22,0.17,14.09,0.57,9.87,19.60,0.79,0.4,Luis,5.0,31,12,16,0.65,12,False,229.2,10,7,327,True,717.6,33,8,2220,0,0,0,0,0,0,0,,2025-01-17T11:30:08.018487Z,76,17,11,p244731,0,0,None,0,,244731.jpg,5.2,11,5,0,48,False,0,0.0,Díaz,18.3,17,6,False,None,26,1.05,a,12,14,2022-01-30,853.0,15,8,172,7249194,2290,6352891,4324,0.7,22.6,Luis Díaz,2
18,1992-06-15,52,1087,True,True,None,None,15,0.45,118748,None,,0,0,13,-13,1081.7,3,3,None,,12,3,3.8,4.8,0,7.81,0.23,31.16,0.93,23.35,28.44,0.85,0.7,Mohamed,3.8,60,24,31,0.93,28,False,444.3,1,1,328,True,1517.0,1,1,3014,0,0,0,0,0,0,0,,None,138,2,1,p118748,0,0,2,0,,118748.jpg,9.6,1,1,0,63,False,0,0.0,Salah,70.9,1,1,False,None,34,1.02,a,12,14,2017-07-01,1845.0,1,1,328,6952145,895,3005883,4916,0.3,23.8,M.Salah,1
5,1998-12-24,8,559,True,True,100,100,14,0.49,243016,4,,0,0,-3,3,699.9,29,25,None,,2,3,5.4,6.4,0,5.37,0.19,8.26,0.29,2.89,21.92,0.77,0.1,Alexis,5.4,24,9,22,0.78,5,False,169.0,49,35,329,False,634.2,61,18,2552,0,0,0,0,0,0,0,,2025-02-25T10:30:08.078506Z,62,64,37,p243016,0,0,None,0,,243016.jpg,3.5,99,48,0,10,False,0,0.0,Mac Allister,1.9,146,48,False,None,30,1.06,a,12,14,2023-06-14,357.0,84,56,117,334923,691,435617,264,0.9,18.9,Mac Allister,6
0,2004-09-13,0,0,True,True,100,100,0,0,491501,None,,0,0,-2,2,0.0,654,252,None,,0,3,0.0,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,James,0.0,560,194,0,0,0,False,0.0,662,252,330,False,0.0,662,252,0,0,0,0,0,0,0,0,,2024-09-10T11:24:32.362482Z,43,590,342,p491501,0,0,None,0,,491501.jpg,0.0,668,255,0,241,False,0,0,McConnell,0.1,534,199,False,None,0,0,a,12,14,2023-07-18,0.0,625,242,0,10794,26,11200,11,0.0,0.0,McConnell,0
0,2002-10-31,0,0,True,True,100,100,0,0,440148,None,,0,0,-1,1,0.0,662,255,None,,0,3,0.0,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Tyler,0.0,579,200,0,0,0,False,0.0,668,255,331,False,0.0,668,255,0,0,0,0,0,0,0,0,,2025-02-07T16:30:07.536970Z,44,528,317,p440148,0,0,None,0,,440148.jpg,0.0,674,258,0,241,False,0,0,Morton,0.1,476,174,False,None,0,0,a,12,14,2021-07-22,0.0,639,246,0,30230,5,30800,2,0.0,0.0,Morton,0
0,None,0,0,False,True,0,0,0,0,197464,None,,0,0,0,0,0.0,572,199,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Nathaniel,0.0,453,151,0,0,0,False,0.0,591,201,332,False,0.0,591,201,0,0,0,0,0,0,0,0,Loaned to Derby County,2024-08-31T06:18:33.693343Z,40,648,170,p197464,0,0,None,0,,197464.jpg,0.0,597,201,0,None,False,0,0,Phillips,0.1,525,182,False,None,0,0,u,12,14,None,0.0,533,188,0,4026,0,17732,0,0.0,0.0,N.Phillips,0
0,2003-01-29,0,40,True,True,100,100,0,0.0,441428,None,,0,0,-6,6,17.1,427,151,None,,0,2,0.2,1.2,0,0.17,0.05,0.27,0.08,0.10,5.05,1.48,0.03,Jarell,0.2,378,116,6,1.75,0,False,11.8,420,147,333,False,87.0,393,139,308,0,0,0,0,0,0,0,,2024-08-23T09:30:06.099816Z,39,757,248,p441428,0,0,None,0,,441428.jpg,0.9,521,178,0,241,False,0,0.0,Quansah,1.1,198,78,False,None,2,0.58,a,12,14,2021-12-18,13.0,412,144,10,339161,40,817899,149,0.1,2.6,Quansah,1
0,None,0,0,False,True,0,0,0,0,219937,None,,0,0,0,0,0.0,578,202,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Rhys,0.0,459,155,0,0,0,False,0.0,595,204,334,False,0.0,595,204,0,0,0,0,0,0,0,0,Loaned to Morecambe,2024-08-22T11:18:16.485954Z,40,655,174,p219937,0,0,None,0,,219937.jpg,0.0,600,203,0,241,False,0,0,Williams,0.0,559,194,False,None,0,0,u,12,14,2020-09-23,0.0,539,191,0,828,0,14583,0,0.0,0.0,R.Williams,0
0,1994-03-11,4,379,True,True,None,None,10,0.39,122798,2,,0,0,-2,2,637.1,39,5,None,,0,2,0.4,1.4,0,3.96,0.15,4.91,0.19,0.95,23.15,0.9,0.04,Andrew,0.4,362,108,29,1.13,0,False,117.2,102,19,335,False,364.6,180,67,2305,0,0,0,0,0,0,0,,None,58,88,7,p122798,1,0,None,0,,122798.jpg,2.7,185,53,1,243,False,0,0.0,Robertson,4.1,92,32,False,None,27,1.05,a,12,14,2017-07-21,173.0,183,35,85,1154528,82,1274193,603,0.1,14.7,Robertson,3
9,2000-10-25,14,542,True,True,100,100,12,0.48,424876,5,,0,0,-3,3,725.2,21,17,2,,4,3,2.8,3.8,0,5.30,0.21,12.02,0.48,6.72,20.79,0.83,0.27,Dominik,2.8,104,44,24,0.96,5,False,178.6,35,27,336,False,509.0,117,42,2251,0,0,0,0,0,0,0,,2024-12-27T00:30:09.581631Z,62,66,39,p424876,0,0,None,0,,424876.jpg,4.0,50,24,0,98,False,0,0.0,Szoboszlai,2.8,116,37,False,None,26,1.04,a,12,14,2023-07-02,557.0,46,28,128,943472,217,915483,845,0.5,20.6,Szoboszlai,6
1,1996-05-12,3,200,True,True,100,100,4,0.55,214285,3,,0,0,-4,4,189.4,202,47,None,,0,2,1.8,2.8,0,2.03,0.28,2.42,0.33,0.39,4.60,0.63,0.05,Konstantinos,1.8,177,48,3,0.41,0,False,41.6,299,92,337,False,168.6,316,118,658,0,0,0,0,0,0,0,,2024-11-25T09:30:07.571904Z,46,353,49,p214285,0,0,None,0,,214285.jpg,2.6,193,60,0,83,False,0,0.0,Tsimikas,0.2,363,138,False,None,7,0.96,a,12,14,2020-08-10,56.0,308,97,41,47238,6,78690,41,0.4,8.9,Tsimikas,2
1,1991-07-08,8,599,True,True,None,None,14,0.41,97032,None,,0,0,7,-7,197.7,197,44,3,,0,2,3.8,4.8,0,0.90,0.03,2.84,0.09,1.94,28.94,0.85,0.06,Virgil,3.8,59,13,32,0.94,2,False,129.9,85,11,339,True,830.2,16,4,3060,0,0,0,0,0,0,0,,None,67,37,2,p97032,0,0,None,0,,97032.jpg,4.0,53,8,0,152,False,0,0.0,van Dijk,26.0,10,3,False,None,34,1.0,a,12,14,2018-01-01,272.0,112,9,135,3628766,1039,2456213,3704,0.6,20.1,Virgil,3
0,1997-10-25,0,8,True,True,100,100,0,0.0,223541,None,,0,0,-2,2,2.4,480,237,None,,0,3,0.2,1.2,0,0.09,0.25,0.34,0.93,0.25,0.89,2.43,0.68,Federico,0.2,409,192,1,2.73,0,False,3.9,483,227,636,False,3.4,523,240,33,0,0,0,0,0,0,0,,2024-12-26T10:30:09.366339Z,68,35,17,p223541,0,0,None,0,,223541.jpg,1.0,519,243,0,106,False,0,0.0,Chiesa,0.2,386,128,False,None,0,0.0,a,12,14,2024-08-29,34.0,352,191,4,53851,65,54035,10,0.0,0.6,Chiesa,0
0,2001-07-23,0,6,True,True,None,None,0,0.0,432987,None,,0,0,0,0,0.0,581,51,None,,0,1,0.0,1.0,0,0.00,0.0,0.00,0.0,0.00,0.14,1.15,0.0,Vítezslav,0.0,464,52,0,0.0,0,False,0.9,521,43,660,False,8.8,499,43,11,0,0,0,0,0,0,0,,None,40,661,50,p432987,0,0,None,0,,432987.jpg,1.0,454,42,0,57,False,1,8.18,Jaros,0.1,481,64,False,None,0,0.0,a,12,14,2019-07-10,0.0,542,32,1,35696,1,31425,8,0.0,0.2,Jaros,0
0,2003-09-03,0,0,True,True,None,None,0,0,464353,None,,0,0,0,0,0.0,592,58,None,,0,1,0.0,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Harvey,0.0,474,58,0,0,0,False,0.0,607,69,669,False,0.0,607,69,0,0,0,0,0,0,0,0,,None,40,672,57,p464353,0,0,None,0,,464353.jpg,0.0,612,68,0,241,False,0,0,Davies,0.0,666,72,False,None,0,0,a,12,14,2021-03-09,0.0,553,39,0,2066,1,1865,4,0.0,0.0,Davies,0
0,2007-06-30,0,0,True,True,None,None,0,0,591386,None,,0,0,0,0,0.0,749,316,None,,0,3,0.0,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Treymaurice,0.0,685,276,0,0,0,False,0.0,754,317,688,False,0.0,754,317,0,0,0,0,0,0,0,0,,None,45,474,300,p591386,0,0,None,0,,591386.jpg,0.0,757,319,0,241,False,0,0,Nyoni,0.0,747,311,False,None,0,0,a,12,14,2023-11-11,0.0,734,310,0,982,3,770,2,0.0,0.0,Nyoni,0
0,2006-11-18,0,0,True,True,None,None,0,0,611926,None,,0,0,0,0,0.0,630,240,None,,0,2,0.0,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Amara,0.0,520,203,0,0,0,False,0.0,644,241,692,False,0.0,644,241,0,0,0,0,0,0,0,0,,None,40,724,229,p611926,0,0,None,0,,611926.jpg,0.0,650,241,0,241,False,0,0,Nallo,0.0,690,236,False,None,0,0,a,12,14,2024-02-27,0.0,595,233,0,1154,6,1114,4,0.0,0.0,Nallo,0
0,None,0,2,False,True,0,0,0,0.0,500058,None,,0,0,0,0,0.3,509,55,None,,0,4,0.0,0.0,0,0.01,0.09,0.01,0.09,0.00,0.45,4.05,0.0,Jayden,0.0,644,49,1,9.0,0,False,0.0,718,63,709,False,0.0,718,63,10,0,0,0,0,0,0,0,Loaned to Sunderland,2025-02-06T23:44:42.048875Z,45,426,70,p500058,0,0,None,0,,500058.jpg,1.0,483,51,0,241,False,0,0.0,Danns,0.0,674,83,False,None,0,0.0,u,12,14,2024-02-20,0.0,696,63,1,6042,0,5383,1,0.0,0.2,Danns,0
0,1978-09-17,0,0,True,True,None,None,0,0,100052173,None,,0,0,0,0,0.0,539,20,None,,0,5,6.0,7.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Arne,6.0,14,7,0,0,0,False,0.0,564,20,744,False,0.0,564,20,0,5,2,30,1,0,0,10,,None,15,785,5,man52174,0,0,None,0,,100052173.jpg,0.0,572,20,0,152,False,0,0,Slot,10.7,314,3,False,None,0,0,a,12,14,2024-06-01,0.0,494,20,106,187123,33,365618,109,4.0,70.7,Slot,0
0,1995-07-19,1,244,True,True,100,100,4,0.21,211975,None,,0,0,-2,2,233.9,167,34,None,,0,2,1.6,1.1,1,1.10,0.06,1.80,0.1,0.70,26.82,1.39,0.04,Manuel,0.6,321,95,27,1.39,0,False,59.2,243,77,340,False,301.8,221,81,1742,0,0,0,0,0,0,0,,2025-02-12T09:00:09.174095Z,53,153,18,p211975,0,0,None,0,,211975.jpg,2.0,293,93,0,207,False,0,0.0,Akanji,2.2,135,51,False,None,20,1.03,a,13,43,2022-09-01,56.0,310,98,47,421722,149,722815,56,0.1,8.9,Akanji,3
0,1995-02-18,0,121,True,True,0,0,3,0.4,126184,None,,0,0,-2,2,33.7,386,136,None,,0,2,0.0,0.0,0,0.17,0.02,0.39,0.05,0.22,13.44,1.79,0.03,Nathan,0.0,765,260,11,1.46,0,False,15.9,399,136,341,False,104.6,374,132,677,0,0,0,0,0,0,0,Foot injury - Expected back 18 May,2025-03-01T21:30:09.703817Z,53,147,16,p126184,0,0,None,0,,126184.jpg,2.5,218,69,0,152,False,0,0.0,Aké,0.8,228,88,False,None,8,1.06,i,13,43,2020-08-05,20.0,395,137,25,72855,7,278890,16,0.0,4.7,Aké,0
4,1994-08-10,10,495,True,True,100,100,7,0.26,165809,4,,0,0,-4,4,710.3,25,21,None,,1,3,4.4,3.9,3,3.78,0.14,6.96,0.26,3.18,37.10,1.39,0.12,Bernardo,3.4,76,25,36,1.35,3,False,173.0,40,31,342,False,530.8,106,39,2397,0,0,0,0,0,0,0,,2025-03-15T22:00:08.783379Z,61,71,44,p165809,0,0,None,0,,165809.jpg,3.1,132,62,0,173,False,0,0.0,Veiga de Carvalho e Silva,2.6,122,41,False,None,26,0.98,a,13,43,2017-07-01,488.0,55,35,93,946201,478,1217893,87,0.6,15.2,Bernardo,7
0,2003-07-12,0,10,True,True,100,100,0,0.0,477555,None,,0,0,-3,3,12.4,441,226,None,,0,3,1.2,0.7,0,0.02,0.14,0.02,0.14,0.00,0.18,1.25,0.0,Oscar,0.2,399,186,0,0.0,0,False,1.6,514,237,343,False,4.2,517,236,13,0,0,0,0,0,0,0,,2024-08-14T22:30:05.558994Z,47,335,217,p477555,0,0,None,0,,477555.jpg,1.0,502,231,0,161,False,0,0.0,Bobb,0.1,540,202,False,None,0,0.0,a,13,43,2022-01-06,0.0,749,320,2,5077,7,31808,10,0.0,0.4,Bobb,0
0,1985-09-03,0,0,True,True,None,None,0,0,17601,None,,0,0,-1,1,0.0,541,25,None,,0,1,1.0,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Scott,0.0,413,26,0,0,0,False,0.0,566,45,344,False,0.0,566,45,0,0,0,0,0,0,0,0,,None,39,734,65,p17601,0,0,None,0,,17601.jpg,0.0,574,44,0,241,False,0,0,Carson,0.2,365,52,False,None,0,0,a,13,43,2021-07-20,0.0,496,4,0,21694,17,22524,26,0.0,0.0,Carson,0
9,1991-06-28,12,435,True,True,100,100,8,0.47,61366,1,,0,0,-1,1,798.6,14,13,1,,4,3,7.2,6.7,11,5.77,0.34,9.64,0.57,3.87,20.18,1.19,0.23,Kevin,6.2,12,4,19,1.12,4,False,161.3,55,38,345,False,446.0,148,56,1531,0,0,0,0,0,0,0,,2024-09-18T23:00:07.299083Z,94,7,5,p61366,0,0,4,0,,61366.jpg,4.3,35,18,0,21,False,0,0.0,De Bruyne,8.5,44,12,False,None,17,1.0,a,13,43,2015-08-30,371.0,79,52,107,1896707,22765,1928856,369,0.7,11.4,De Bruyne,2
6,2002-05-27,3,407,True,True,100,100,7,0.45,248875,None,,0,0,-3,3,462.0,72,56,None,,1,3,3.6,3.1,6,3.45,0.22,4.49,0.29,1.04,13.60,0.88,0.07,Jérémy,2.6,116,52,13,0.84,3,False,135.1,77,52,346,False,437.0,151,59,1387,0,0,0,0,0,0,0,,2025-01-23T00:00:08.182578Z,62,65,38,p248875,0,0,None,0,,248875.jpg,3.2,122,57,0,21,False,0,0.0,Doku,1.5,159,51,False,None,15,0.97,a,13,43,2023-08-24,449.0,64,42,83,531673,1948,772084,112,0.4,13.4,Doku,1
4,1993-08-17,9,350,True,True,100,100,8,0.35,121160,None,,0,0,-2,2,43.0,361,1,None,,2,1,4.2,3.7,6,0.16,0.01,0.16,0.01,0.00,26.64,1.17,0.0,Ederson,3.2,83,9,25,1.1,0,False,56.9,252,16,347,False,526.8,107,19,2050,0,0,0,0,0,0,0,,2025-04-12T20:00:08.389207Z,53,146,3,p121160,0,0,None,0,,121160.jpg,4.2,38,6,0,30,False,50,2.2,Santana de Moraes,5.0,74,14,False,None,23,1.01,a,13,43,2017-07-01,0.0,785,80,97,787368,3670,1143667,180,0.6,18.3,Ederson M.,3
3,2000-05-28,10,438,True,True,100,100,5,0.27,209244,3,,0,0,-4,4,719.0,24,20,None,,2,3,1.4,0.9,1,5.13,0.27,10.25,0.54,5.13,28.56,1.52,0.27,Phil,0.4,367,179,24,1.28,7,False,159.3,57,40,348,False,440.4,150,58,1688,0,0,0,0,0,0,0,,2025-04-12T06:30:08.213792Z,91,8,6,p209244,0,0,None,0,,209244.jpg,3.9,61,28,0,241,False,0,0.0,Foden,4.7,85,27,False,None,19,1.01,a,13,43,2016-12-05,438.0,67,44,101,1819207,287,3127972,643,0.0,11.1,Foden,2
1,1995-09-10,4,184,True,True,100,100,2,0.25,114283,None,,0,0,-1,1,321.4,114,82,None,,0,3,1.4,0.9,0,1.67,0.21,2.80,0.35,1.13,11.04,1.4,0.14,Jack,0.4,364,178,9,1.14,1,False,71.1,201,103,349,False,155.2,332,149,709,0,0,0,0,0,0,0,,2025-02-12T09:00:09.233925Z,64,48,24,p114283,0,0,None,0,,114283.jpg,1.9,315,144,0,241,False,0,0.0,Grealish,0.2,344,107,False,None,7,0.89,a,13,43,2021-08-05,234.0,136,89,37,53795,32,62874,65,0.1,5.8,Grealish,3
0,2002-01-23,13,558,True,True,100,100,11,0.33,477424,None,,1,-1,4,-4,475.7,69,13,None,,3,2,6.0,5.5,8,2.79,0.08,7.16,0.21,4.37,41.41,1.24,0.13,Joško,5.0,30,6,40,1.2,5,False,172.0,44,3,350,True,806.6,19,6,3008,0,0,0,0,0,0,0,,2024-10-31T02:30:07.426838Z,64,51,4,p477424,0,0,None,0,,477424.jpg,4.0,51,6,0,97,False,0,0.0,Gvardiol,33.6,5,1,False,None,33,0.99,a,13,43,2023-08-05,434.0,68,2,137,5354074,18842,4996117,612,0.8,21.4,Gvardiol,2
3,2000-07-21,26,750,True,True,100,25,7,0.25,223094,None,,0,0,-2,2,323.4,113,8,3,,5,4,1.0,0.1,0,1.75,0.06,22.53,0.81,20.78,39.10,1.42,0.75,Erling,0.0,797,87,38,1.38,21,False,264.0,6,2,351,False,906.4,10,3,2480,0,0,0,0,0,0,0,,2025-03-30T21:00:08.779885Z,148,1,1,p223094,0,1,1,0,,223094.jpg,6.1,5,2,0,161,False,0,0.0,Haaland,22.0,12,4,False,None,28,1.02,a,13,43,2022-07-01,1408.0,2,1,171,4003196,2087,7383793,840,0.0,11.6,Haaland,2
0,None,0,0,False,True,0,0,0,0,461358,None,,0,0,0,0,0.0,799,86,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Julián,0.0,794,84,0,0,0,False,0.0,799,86,352,False,0.0,799,86,0,0,0,0,0,0,0,0,Transferred to Atletico Madrid,2024-08-13T07:07:51.627006Z,70,29,14,p461358,0,0,None,0,,461358.jpg,0.0,798,86,0,None,False,0,0,Álvarez,0.1,478,67,False,None,0,0,u,13,43,None,0.0,799,86,0,0,0,29603,0,0.0,0.0,J.Alvarez,0
